Ano,Mês,Município,Aparelho de Pesca,Pescado,kg no Período,nº de descargas do período
2016,8,Navegantes,Arrasto de parelha,Espada,"1.000,00",1
2016,8,Navegantes,Arrasto de parelha,Goete,"5.900,00",1
2016,8,Navegantes,Arrasto de parelha,Gordinho,"1.040,00",2
2016,8,Navegantes,Arrasto de parelha,Linguado,"2.000,00",1
2016,8,Navegantes,Arrasto de parelha,Linguado-areia,"560,00",2
2016,8,Navegantes,Arrasto de parelha,Mangangá,"160,00",1
2016,8,Navegantes,Arrasto de parelha,Maria-mole,"18.800,00",2
2016,8,Navegantes,Arrasto de parelha,Mistura,"160,00",1
2016,8,Navegantes,Arrasto de parelha,Pargo-rosa,"20,00",1
2016,8,Navegantes,Arrasto de parelha,Pescadinha-real,"20.000,00",1
2016,8,Navegantes,Arrasto de parelha,Tira-vira,"520,00",1
2016,8,Navegantes,Arrasto duplo,Abrótea,"52.654,00",21
2016,8,Navegantes,Arrasto duplo,Abrótea-de-fundo,"1.240,00",4
2016,8,Navegantes,Arrasto duplo,Batata,"100,00",1
2016,8,Navegantes,Arrasto duplo,Betara,"3.740,00",10
2016,8,Navegantes,Arrasto duplo,Cabra,"30.420,00",19
2016,8,Navegantes,Arrasto duplo,Camarão-barba-ruça,"43.852,00",4
2016,8,Navegantes,Arrasto duplo,Camarão-branco,"1.529,00",7
2016,8,Navegantes,Arrasto duplo,Camarão-cristalino,"1.400,00",2
2016,8,Navegantes,Arrasto duplo,Camarão-rosa,"40.320,00",26
2016,8,Navegantes,Arrasto duplo,Camarão-santana,"4.034,00",2
2016,8,Navegantes,Arrasto duplo,Camarão-santana + barba-ruca,"7.000,00",1
2016,8,Navegantes,Arrasto duplo,Camarão-sete-barbas,"62.340,00",15
2016,8,Navegantes,Arrasto duplo,Castanha,"7.300,00",8
2016,8,Navegantes,Arrasto duplo,Congro,"11.066,00",6
2016,8,Navegantes,Arrasto duplo,Congro-rosa,"7.000,00",5
2016,8,Navegantes,Arrasto duplo,Corvina,"1.530,00",7
2016,8,Navegantes,Arrasto duplo,Emplastro,"3.800,00",9
2016,8,Navegantes,Arrasto duplo,Enguia,"535,00",5
2016,8,Navegantes,Arrasto duplo,Galo,"2.000,00",1
2016,8,Navegantes,Arrasto duplo,Goete,"500,00",2
2016,8,Navegantes,Arrasto duplo,Gordinho,"89,00",2
2016,8,Navegantes,Arrasto duplo,Linguado,"40.257,00",14
2016,8,Navegantes,Arrasto duplo,Linguado-areia,"24.190,00",15
2016,8,Navegantes,Arrasto duplo,Linguado-vermelho,"195,00",2
2016,8,Navegantes,Arrasto duplo,Lula,"140,00",3
2016,8,Navegantes,Arrasto duplo,Mangangá,"400,00",3
2016,8,Navegantes,Arrasto duplo,Maria-luiza,"500,00",1
2016,8,Navegantes,Arrasto duplo,Maria-mole,"24.480,00",15
2016,8,Navegantes,Arrasto duplo,Merluza,"25.760,00",8
2016,8,Navegantes,Arrasto duplo,Mistura,"50.550,00",36
2016,8,Navegantes,Arrasto duplo,Namorado,"250,00",2
2016,8,Navegantes,Arrasto duplo,Papa-moscas,"20,00",1
2016,8,Navegantes,Arrasto duplo,Peixe-porco,"40,00",1
2016,8,Navegantes,Arrasto duplo,Peixe-sapo,"11.830,00",10
2016,8,Navegantes,Arrasto duplo,Pescada,"880,00",4
2016,8,Navegantes,Arrasto duplo,Pescada-amarela,"1.550,00",3
2016,8,Navegantes,Arrasto duplo,Pitú,"4.140,00",11
2016,8,Navegantes,Arrasto duplo,Polvo,"2.238,00",15
2016,8,Navegantes,Arrasto duplo,Sapateira,"162,00",6
2016,8,Navegantes,Arrasto duplo,Tira-vira,"11.080,00",11
2016,8,Navegantes,Arrasto duplo,Trilha,"600,00",3
2016,8,Porto Belo,Arrasto de parelha,Abrótea,"1.380,00",4
2016,8,Porto Belo,Arrasto de parelha,Bagre,"20,00",1
2016,8,Porto Belo,Arrasto de parelha,Betara,"1.140,00",4
2016,8,Porto Belo,Arrasto de parelha,Cabra,"25.855,00",6
2016,8,Porto Belo,Arrasto de parelha,Castanha,"244.578,00",6
2016,8,Porto Belo,Arrasto de parelha,Cavalinha,"50.400,00",2
2016,8,Porto Belo,Arrasto de parelha,Corcoroca,"380,00",3
2016,8,Porto Belo,Arrasto de parelha,Corvina,"67.216,00",6
2016,8,Porto Belo,Arrasto de parelha,Enchova,"307,00",2
2016,8,Porto Belo,Arrasto de parelha,Enguia,"380,00",3
2016,8,Porto Belo,Arrasto de parelha,Goete,"5.660,00",4
2016,8,Porto Belo,Arrasto de parelha,Gordinho,"3.370,00",4
2016,8,Porto Belo,Arrasto de parelha,Linguado,"921,00",4
2016,8,Porto Belo,Arrasto de parelha,Linguado-areia,"579,00",4
2016,8,Porto Belo,Arrasto de parelha,Linguado-vermelho,"166,00",4
2016,8,Porto Belo,Arrasto de parelha,Lula,"8,00",1
2016,8,Porto Belo,Arrasto de parelha,Mangangá,"840,00",4
2016,8,Porto Belo,Arrasto de parelha,Maria-mole,"38.200,00",3
2016,8,Porto Belo,Arrasto de parelha,Mistura,"1.507,00",4
2016,8,Porto Belo,Arrasto de parelha,Pampo,"180,00",1
2016,8,Porto Belo,Arrasto de parelha,Papa-moscas,"20,00",1
2016,8,Porto Belo,Arrasto de parelha,Peixe-porco,"20,00",1
2016,8,Porto Belo,Arrasto de parelha,Peixe-sapo,"440,00",4
2016,8,Porto Belo,Arrasto de parelha,Peixe-tábua,"220,00",2
2016,8,Porto Belo,Arrasto de parelha,Pescada,"56.720,00",4
2016,8,Porto Belo,Arrasto de parelha,Pescada-amarela,"5.820,00",1
2016,8,Porto Belo,Arrasto de parelha,Pescadinha-real,"10.940,00",3
2016,8,Porto Belo,Arrasto de parelha,Polvo,"10,00",1
2016,8,Porto Belo,Arrasto de parelha,Tira-vira,"940,00",4
2016,8,Porto Belo,Arrasto duplo,Camarão-rosa,"1.400,00",1
2016,8,Porto Belo,Arrasto duplo,Mistura,"2.000,00",1
2016,9,Itajaí,Arrasto de parelha,Abrótea,"20,00",1
2016,9,Itajaí,Arrasto de parelha,Castanha,"5.000,00",1
2016,9,Itajaí,Arrasto de parelha,Corvina,"50.000,00",1
2016,9,Itajaí,Arrasto de parelha,Emplastro,"500,00",1
2016,9,Itajaí,Arrasto de parelha,Espada,"100,00",1
2016,9,Itajaí,Arrasto de parelha,Maria-mole,"20.000,00",1
2016,9,Itajaí,Arrasto de parelha,Pescada-amarela,"2.000,00",1
2016,9,Itajaí,Arrasto duplo,Abrótea,"7.132,00",15
2016,9,Itajaí,Arrasto duplo,Betara,"2.590,00",9
2016,9,Itajaí,Arrasto duplo,Cabra,"52.516,00",19
2016,9,Itajaí,Arrasto duplo,Camarão-barba-ruça,"83.564,00",6
2016,9,Itajaí,Arrasto duplo,Camarão-rosa,"35.320,00",18
2016,9,Itajaí,Arrasto duplo,Camarão-santana,"26.492,00",6
2016,9,Itajaí,Arrasto duplo,Castanha,"2.415,00",7
2016,9,Itajaí,Arrasto duplo,Congro,"31,00",1
2016,9,Itajaí,Arrasto duplo,Congro-rosa,"50,00",1
2016,9,Itajaí,Arrasto duplo,Corcoroca,"30,00",2
2016,9,Itajaí,Arrasto duplo,Corvina,"873,00",8
2016,9,Itajaí,Arrasto duplo,Emplastro,"7.160,00",11
2016,9,Itajaí,Arrasto duplo,Enguia,"95,00",2
2016,9,Itajaí,Arrasto duplo,Espada,"166,00",5
2016,9,Itajaí,Arrasto duplo,Goete,"74,00",2
2016,9,Itajaí,Arrasto duplo,Gordinho,"520,00",5
2016,9,Itajaí,Arrasto duplo,Linguado,"54.550,00",8
2016,9,Itajaí,Arrasto duplo,Linguado-areia,"3.337,00",10
2016,9,Itajaí,Arrasto duplo,Lula,"330,00",2
2016,9,Itajaí,Arrasto duplo,Maria-mole,"2.756,00",9
2016,9,Itajaí,Arrasto duplo,Merluza,"170,00",2
2016,9,Itajaí,Arrasto duplo,Mistura,"16.283,00",15
2016,9,Itajaí,Arrasto duplo,Peixe-sapo,"344,00",5
2016,9,Itajaí,Arrasto duplo,Pescada-amarela,"870,00",5
2016,9,Itajaí,Arrasto duplo,Pitú,"910,00",7
2016,9,Itajaí,Arrasto duplo,Polvo,"500,00",7
2016,9,Itajaí,Arrasto duplo,Raia,"100,00",1
2016,9,Itajaí,Arrasto duplo,Residuo,"140,00",1
2016,9,Itajaí,Arrasto duplo,Sapateira,"175,00",6
2016,9,Itajaí,Arrasto duplo,Tira-vira,"6.478,00",11
2016,9,Itajaí,Arrasto duplo,Trilha,"159,00",4
2016,9,Itajaí,Arrasto simples,Cabra,"46,00",2
2016,9,Itajaí,Arrasto simples,Castanha,"80.480,00",3
2016,9,Itajaí,Arrasto simples,Maria-mole,"52,00",3
2016,9,Navegantes,Arrasto de parelha,Abrótea,"7.820,00",6
2016,9,Navegantes,Arrasto de parelha,Abrótea-de-fundo,"80,00",1
2016,9,Navegantes,Arrasto de parelha,Betara,"2.500,00",3
2016,9,Navegantes,Arrasto de parelha,Cabra,"31.640,00",7
2016,9,Navegantes,Arrasto de parelha,Castanha,"181.980,00",6
2016,9,Navegantes,Arrasto de parelha,Corcoroca,"1.000,00",1
2016,9,Navegantes,Arrasto de parelha,Corvina,"156.460,00",12
2016,9,Navegantes,Arrasto de parelha,Enguia,"20,00",1
2016,9,Navegantes,Arrasto de parelha,Espada,"10.500,00",4
2016,9,Navegantes,Arrasto de parelha,Goete,"9.020,00",4
2016,9,Navegantes,Arrasto de parelha,Gordinho,"8.960,00",4
2016,9,Navegantes,Arrasto de parelha,Linguado,"3.180,00",5
2016,9,Navegantes,Arrasto de parelha,Linguado-areia,"140,00",1
2016,9,Navegantes,Arrasto de parelha,Mangangá,"100,00",1
2016,9,Navegantes,Arrasto de parelha,Maria-mole,"91.160,00",10
2016,9,Navegantes,Arrasto de parelha,Mistura,"47.870,00",9
2016,9,Navegantes,Arrasto de parelha,Peixe-sapo,"263,00",1
2016,9,Navegantes,Arrasto de parelha,Pescada-amarela,"28.300,00",5
2016,9,Navegantes,Arrasto de parelha,Pescadinha-real,"52.500,00",4
2016,9,Navegantes,Arrasto de parelha,Tira-vira,"840,00",2
2016,9,Navegantes,Arrasto duplo,Abrótea,"11.760,00",25
2016,9,Navegantes,Arrasto duplo,Bagre,"380,00",5
2016,9,Navegantes,Arrasto duplo,Betara,"2.814,00",13
2016,9,Navegantes,Arrasto duplo,Cabra,"52.650,00",27
2016,9,Navegantes,Arrasto duplo,Camarão-barba-ruça,"554.317,00",43
2016,9,Navegantes,Arrasto duplo,Camarão-branco,"1.218,00",6
2016,9,Navegantes,Arrasto duplo,Camarão-rosa,"59.914,00",32
2016,9,Navegantes,Arrasto duplo,Camarão-santana,"187.983,00",40
2016,9,Navegantes,Arrasto duplo,Camarão-sete-barbas,"57.200,00",9
2016,9,Navegantes,Arrasto duplo,Castanha,"1.700,00",7
2016,9,Navegantes,Arrasto duplo,Congro-rosa,"270,00",4
2016,9,Navegantes,Arrasto duplo,Corvina,"1.339,00",9
2016,9,Navegantes,Arrasto duplo,Emplastro,"7.440,00",17
2016,9,Navegantes,Arrasto duplo,Espada,"350,00",2
2016,9,Navegantes,Arrasto duplo,Goete,"1.520,00",8
2016,9,Navegantes,Arrasto duplo,Gordinho,"390,00",6
2016,9,Navegantes,Arrasto duplo,Linguado,"22.580,00",10
2016,9,Navegantes,Arrasto duplo,Linguado-areia,"5.050,00",14
2016,9,Navegantes,Arrasto duplo,Linguado-vermelho,"100,00",1
2016,9,Navegantes,Arrasto duplo,Lula,"630,00",9
2016,9,Navegantes,Arrasto duplo,Maria-luiza,"100,00",1
2016,9,Navegantes,Arrasto duplo,Maria-mole,"3.990,00",11
2016,9,Navegantes,Arrasto duplo,Merluza,"400,00",2
2016,9,Navegantes,Arrasto duplo,Mistura,"44.715,00",30
2016,9,Navegantes,Arrasto duplo,Namorado,"200,00",3
2016,9,Navegantes,Arrasto duplo,Oveva,"50,00",1
2016,9,Navegantes,Arrasto duplo,Peixe-porco,"280,00",5
2016,9,Navegantes,Arrasto duplo,Peixe-sapo,"1.180,00",9
2016,9,Navegantes,Arrasto duplo,Pescada-amarela,"3.010,00",12
2016,9,Navegantes,Arrasto duplo,Pitú,"860,00",12
2016,9,Navegantes,Arrasto duplo,Polvo,"1.132,00",14
2016,9,Navegantes,Arrasto duplo,Raia,"350,00",3
2016,9,Navegantes,Arrasto duplo,Sapateira,"207,00",10
2016,9,Navegantes,Arrasto duplo,Sardinha-verdadeira,"900,00",1
2016,9,Navegantes,Arrasto duplo,Tira-vira,"8.550,00",14
2016,9,Navegantes,Arrasto duplo,Trilha,"2.956,00",10
2016,9,Navegantes,Arrasto duplo,Xixarro,"20,00",1
2016,9,Navegantes,Arrasto simples,Abrótea,"200,00",1
2016,9,Navegantes,Arrasto simples,Cabra,"8.480,00",1
2016,9,Navegantes,Arrasto simples,Corvina,"100,00",1
2016,9,Navegantes,Arrasto simples,Espada,"40,00",1
2016,9,Navegantes,Arrasto simples,Maria-mole,"1.600,00",1
2016,9,Porto Belo,Arrasto de parelha,Abrótea,"280,00",1
2016,9,Porto Belo,Arrasto de parelha,Betara,"200,00",1
2016,9,Porto Belo,Arrasto de parelha,Cabra,"10.240,00",2
2016,9,Porto Belo,Arrasto de parelha,Castanha,"145.707,00",3
2016,9,Porto Belo,Arrasto de parelha,Congro-rosa,"10,00",1
2016,9,Porto Belo,Arrasto de parelha,Corcoroca,"60,00",1
2016,9,Porto Belo,Arrasto de parelha,Corvina,"114.447,00",3
2016,9,Porto Belo,Arrasto de parelha,Enguia,"20,00",1
2016,9,Porto Belo,Arrasto de parelha,Goete,"60,00",1
2016,9,Porto Belo,Arrasto de parelha,Gordinho,"50,00",1
2016,9,Porto Belo,Arrasto de parelha,Linguado,"190,00",1
2016,9,Porto Belo,Arrasto de parelha,Mangangá,"40,00",1
2016,9,Porto Belo,Arrasto de parelha,Maria-mole,"15.000,00",2
2016,9,Porto Belo,Arrasto de parelha,Mistura,"5.440,00",2
2016,9,Porto Belo,Arrasto de parelha,Peixe-sapo,"310,00",1
2016,9,Porto Belo,Arrasto de parelha,Pescada,"6.700,00",1
2016,9,Porto Belo,Arrasto de parelha,Pescadinha-real,"400,00",1
2016,9,Porto Belo,Arrasto de parelha,Tira-vira,"300,00",1
2016,9,Porto Belo,Arrasto duplo,Camarão-rosa,"1.200,00",1
2016,9,Porto Belo,Arrasto duplo,Mistura,"3.000,00",1
2016,10,Itajaí,Arrasto de parelha,Abrótea,"100,00",1
2016,10,Itajaí,Arrasto de parelha,Cabra,"20.000,00",1
2016,10,Itajaí,Arrasto de parelha,Castanha,"58.000,00",2
2016,10,Itajaí,Arrasto de parelha,Corvina,"53.000,00",2
2016,10,Itajaí,Arrasto de parelha,Emplastro,"4.000,00",1
2016,10,Itajaí,Arrasto de parelha,Espada,"5.000,00",1
2016,10,Itajaí,Arrasto de parelha,Goete,"5.000,00",1
2016,10,Itajaí,Arrasto de parelha,Gordinho,"7.000,00",2
2016,10,Itajaí,Arrasto de parelha,Maria-mole,"40.000,00",2
2016,10,Itajaí,Arrasto de parelha,Mistura,"9.000,00",2
2016,10,Itajaí,Arrasto de parelha,Pescada-amarela,"13.000,00",1
2016,10,Itajaí,Arrasto de parelha,Tira-vira,"100,00",1
2016,10,Itajaí,Arrasto duplo,Abrótea,"8.560,00",11
2016,10,Itajaí,Arrasto duplo,Betara,"2.538,00",7
2016,10,Itajaí,Arrasto duplo,Cabra,"30.234,00",12
2016,10,Itajaí,Arrasto duplo,Cação-gato,"500,00",1
2016,10,Itajaí,Arrasto duplo,Camarão-barba-ruça,"98.528,00",8
2016,10,Itajaí,Arrasto duplo,Camarão-rosa,"8.650,00",6
2016,10,Itajaí,Arrasto duplo,Camarão-santana,"49.755,00",9
2016,10,Itajaí,Arrasto duplo,Castanha,"5.695,00",5
2016,10,Itajaí,Arrasto duplo,Congro-rosa,"500,00",1
2016,10,Itajaí,Arrasto duplo,Corvina,"2.790,00",6
2016,10,Itajaí,Arrasto duplo,Emplastro,"9.200,00",6
2016,10,Itajaí,Arrasto duplo,Enchova,"4,00",1
2016,10,Itajaí,Arrasto duplo,Ferrinho,"15.000,00",1
2016,10,Itajaí,Arrasto duplo,Goete,"593,00",2
2016,10,Itajaí,Arrasto duplo,Linguado,"67.300,00",9
2016,10,Itajaí,Arrasto duplo,Linguado-areia,"3.053,00",2
2016,10,Itajaí,Arrasto duplo,Linguado-vermelho,"150,00",2
2016,10,Itajaí,Arrasto duplo,Lula,"300,00",1
2016,10,Itajaí,Arrasto duplo,Maria-mole,"5.815,00",7
2016,10,Itajaí,Arrasto duplo,Merluza,"508,00",2
2016,10,Itajaí,Arrasto duplo,Mistura,"8.000,00",6
2016,10,Itajaí,Arrasto duplo,Peixe-sapo,"826,00",3
2016,10,Itajaí,Arrasto duplo,Pescada-amarela,"500,00",3
2016,10,Itajaí,Arrasto duplo,Pescadinha-real,"100,00",1
2016,10,Itajaí,Arrasto duplo,Pitú,"143,00",4
2016,10,Itajaí,Arrasto duplo,Polvo,"150,00",2
2016,10,Itajaí,Arrasto duplo,Raia,"500,00",1
2016,10,Itajaí,Arrasto duplo,Sapateira,"73,00",4
2016,10,Itajaí,Arrasto duplo,Tira-vira,"28.040,00",9
2016,10,Itajaí,Arrasto duplo,Trilha,"359,00",2
2016,10,Itajaí,Arrasto simples,Abrótea,"177,00",2
2016,10,Itajaí,Arrasto simples,Cabra,"15.331,00",3
2016,10,Itajaí,Arrasto simples,Castanha,"14.048,00",3
2016,10,Itajaí,Arrasto simples,Emplastro,"6.546,00",3
2016,10,Itajaí,Arrasto simples,Goete,"10,00",1
2016,10,Itajaí,Arrasto simples,Linguado-areia,"2.055,00",2
2016,10,Itajaí,Arrasto simples,Maria-mole,"24,00",2
2016,10,Itajaí,Arrasto simples,Merluza,"90,00",2
2016,10,Itajaí,Arrasto simples,Mistura,"9.000,00",2
2016,10,Itajaí,Arrasto simples,Peixe-sapo,"211,00",2
2016,10,Itajaí,Arrasto simples,Tira-vira,"36,00",2
2016,10,Itajaí,Arrasto simples,Trilha,"200,00",1
2016,10,Laguna,Arrasto de parelha,Abrótea,"320,00",1
2016,10,Laguna,Arrasto de parelha,Betara,"480,00",1
2016,10,Laguna,Arrasto de parelha,Cabra,"900,00",1
2016,10,Laguna,Arrasto de parelha,Castanha,"740,00",1
2016,10,Laguna,Arrasto de parelha,Corcoroca,"40,00",1
2016,10,Laguna,Arrasto de parelha,Corvina,"6.820,00",1
2016,10,Laguna,Arrasto de parelha,Enguia,"20,00",1
2016,10,Laguna,Arrasto de parelha,Espada,"520,00",1
2016,10,Laguna,Arrasto de parelha,Goete,"20,00",1
2016,10,Laguna,Arrasto de parelha,Gordinho,"2.620,00",1
2016,10,Laguna,Arrasto de parelha,Linguado,"720,00",1
2016,10,Laguna,Arrasto de parelha,Maria-luiza,"140,00",1
2016,10,Laguna,Arrasto de parelha,Maria-mole,"1.880,00",1
2016,10,Laguna,Arrasto de parelha,Peixe-sapo,"20,00",1
2016,10,Laguna,Arrasto de parelha,Pescadinha-real,"13.820,00",1
2016,10,Laguna,Arrasto de parelha,Residuo,"280,00",1
2016,10,Laguna,Arrasto de parelha,Tira-vira,"80,00",1
2016,10,Navegantes,Arrasto de parelha,Abrótea,"7.000,00",4
2016,10,Navegantes,Arrasto de parelha,Betara,"2.720,00",3
2016,10,Navegantes,Arrasto de parelha,Cabra,"35.160,00",6
2016,10,Navegantes,Arrasto de parelha,Camarão-barba-ruça,"21.906,00",1
2016,10,Navegantes,Arrasto de parelha,Camarão-santana,"7.753,00",2
2016,10,Navegantes,Arrasto de parelha,Castanha,"252.390,00",10
2016,10,Navegantes,Arrasto de parelha,Congro,"14,00",1
2016,10,Navegantes,Arrasto de parelha,Corcoroca,"600,00",2
2016,10,Navegantes,Arrasto de parelha,Corvina,"76.650,00",9
2016,10,Navegantes,Arrasto de parelha,Emplastro,"8.000,00",4
2016,10,Navegantes,Arrasto de parelha,Enguia,"120,00",1
2016,10,Navegantes,Arrasto de parelha,Espada,"2.500,00",3
2016,10,Navegantes,Arrasto de parelha,Goete,"18.600,00",5
2016,10,Navegantes,Arrasto de parelha,Gordinho,"12.420,00",7
2016,10,Navegantes,Arrasto de parelha,Linguado,"5.860,00",6
2016,10,Navegantes,Arrasto de parelha,Linguado-areia,"188,00",2
2016,10,Navegantes,Arrasto de parelha,Mangangá,"440,00",2
2016,10,Navegantes,Arrasto de parelha,Maria-mole,"111.220,00",7
2016,10,Navegantes,Arrasto de parelha,Mistura,"76.110,00",5
2016,10,Navegantes,Arrasto de parelha,Pargo-rosa,"2.000,00",1
2016,10,Navegantes,Arrasto de parelha,Peixe-sapo,"1.220,00",3
2016,10,Navegantes,Arrasto de parelha,Pescada-amarela,"33.700,00",4
2016,10,Navegantes,Arrasto de parelha,Pescadinha-real,"10.000,00",1
2016,10,Navegantes,Arrasto de parelha,Raia,"2.000,00",2
2016,10,Navegantes,Arrasto de parelha,Tira-vira,"2.580,00",3
2016,10,Navegantes,Arrasto de parelha,Trilha,"20,00",1
2016,10,Navegantes,Arrasto duplo,Abrótea,"25.490,00",24
2016,10,Navegantes,Arrasto duplo,Bagre,"30,00",1
2016,10,Navegantes,Arrasto duplo,Batata,"300,00",1
2016,10,Navegantes,Arrasto duplo,Betara,"1.530,00",9
2016,10,Navegantes,Arrasto duplo,Cabra,"67.680,00",19
2016,10,Navegantes,Arrasto duplo,Cação-gato,"20,00",1
2016,10,Navegantes,Arrasto duplo,Camarão-barba-ruça,"473.905,00",38
2016,10,Navegantes,Arrasto duplo,Camarão-branco,"300,00",1
2016,10,Navegantes,Arrasto duplo,Camarão-rosa,"49.590,00",21
2016,10,Navegantes,Arrasto duplo,Camarão-santana,"330.642,00",43
2016,10,Navegantes,Arrasto duplo,Camarão-santana + barba-ruca,"18.000,00",2
2016,10,Navegantes,Arrasto duplo,Camarão-sete-barbas,"4.100,00",2
2016,10,Navegantes,Arrasto duplo,Castanha,"31.780,00",7
2016,10,Navegantes,Arrasto duplo,Congro,"48,00",1
2016,10,Navegantes,Arrasto duplo,Congro-rosa,"400,00",3
2016,10,Navegantes,Arrasto duplo,Corvina,"25.840,00",6
2016,10,Navegantes,Arrasto duplo,Emplastro,"8.900,00",9
2016,10,Navegantes,Arrasto duplo,Enguia,"80,00",1
2016,10,Navegantes,Arrasto duplo,Ferrinho,"13.000,00",1
2016,10,Navegantes,Arrasto duplo,Goete,"230,00",2
2016,10,Navegantes,Arrasto duplo,Gordinho,"40,00",1
2016,10,Navegantes,Arrasto duplo,Linguado,"52.970,00",13
2016,10,Navegantes,Arrasto duplo,Linguado-areia,"3.160,00",6
2016,10,Navegantes,Arrasto duplo,Linguado-vermelho,"110,00",2
2016,10,Navegantes,Arrasto duplo,Lula,"270,00",4
2016,10,Navegantes,Arrasto duplo,Mangangá,"100,00",1
2016,10,Navegantes,Arrasto duplo,Maria-mole,"17.780,00",7
2016,10,Navegantes,Arrasto duplo,Merluza,"8.050,00",2
2016,10,Navegantes,Arrasto duplo,Mistura,"57.680,00",38
2016,10,Navegantes,Arrasto duplo,Peixe-sapo,"150,00",2
2016,10,Navegantes,Arrasto duplo,Pescada,"400,00",1
2016,10,Navegantes,Arrasto duplo,Pescada-amarela,"1.850,00",10
2016,10,Navegantes,Arrasto duplo,Pescada-branca,"100,00",1
2016,10,Navegantes,Arrasto duplo,Pitú,"345,00",4
2016,10,Navegantes,Arrasto duplo,Polvo,"323,00",6
2016,10,Navegantes,Arrasto duplo,Sapateira,"575,00",7
2016,10,Navegantes,Arrasto duplo,Tira-vira,"17.640,00",8
2016,10,Navegantes,Arrasto duplo,Trilha,"300,00",2
2016,10,Navegantes,Arrasto simples,Cabra,"4.120,00",2
2016,10,Navegantes,Arrasto simples,Castanha,"135.040,00",2
2016,10,Navegantes,Arrasto simples,Corvina,"2.000,00",1
2016,10,Navegantes,Arrasto simples,Mistura,"4.020,00",2
2016,10,Porto Belo,Arrasto de parelha,Abrótea,"1.360,00",2
2016,10,Porto Belo,Arrasto de parelha,Betara,"840,00",2
2016,10,Porto Belo,Arrasto de parelha,Cabra,"19.660,00",2
2016,10,Porto Belo,Arrasto de parelha,Castanha,"177.960,00",3
2016,10,Porto Belo,Arrasto de parelha,Congro,"40,00",1
2016,10,Porto Belo,Arrasto de parelha,Corcoroca,"20,00",1
2016,10,Porto Belo,Arrasto de parelha,Corvina,"93.104,00",3
2016,10,Porto Belo,Arrasto de parelha,Enguia,"100,00",1
2016,10,Porto Belo,Arrasto de parelha,Goete,"18.060,00",2
2016,10,Porto Belo,Arrasto de parelha,Gordinho,"840,00",2
2016,10,Porto Belo,Arrasto de parelha,Guaivira,"20,00",1
2016,10,Porto Belo,Arrasto de parelha,Linguado,"803,00",2
2016,10,Porto Belo,Arrasto de parelha,Linguado-areia,"80,00",1
2016,10,Porto Belo,Arrasto de parelha,Mangangá,"400,00",2
2016,10,Porto Belo,Arrasto de parelha,Maria-mole,"53.620,00",2
2016,10,Porto Belo,Arrasto de parelha,Marimbá,"100,00",1
2016,10,Porto Belo,Arrasto de parelha,Miracéu,"40,00",1
2016,10,Porto Belo,Arrasto de parelha,Mistura,"757,00",2
2016,10,Porto Belo,Arrasto de parelha,Pargo-rosa,"20,00",1
2016,10,Porto Belo,Arrasto de parelha,Peixe-sapo,"840,00",2
2016,10,Porto Belo,Arrasto de parelha,Pescada,"15.760,00",1
2016,10,Porto Belo,Arrasto de parelha,Pescadinha-real,"40,00",1
2016,10,Porto Belo,Arrasto de parelha,Tira-vira,"2.460,00",2
2016,10,Porto Belo,Arrasto duplo,Abrótea,"300,00",1
2016,10,Porto Belo,Arrasto duplo,Cabra,"180,00",1
2016,10,Porto Belo,Arrasto duplo,Camarão-rosa,"1.700,00",2
2016,10,Porto Belo,Arrasto duplo,Linguado-areia,"50,00",1
2016,10,Porto Belo,Arrasto duplo,Mistura,"670,00",2
2016,10,Porto Belo,Arrasto duplo,Polvo,"200,00",1
2016,11,Itajaí,Arrasto de parelha,Abrótea,"159,00",2
2016,11,Itajaí,Arrasto de parelha,Aipim,"13,00",1
2016,11,Itajaí,Arrasto de parelha,Bagre,"583,00",3
2016,11,Itajaí,Arrasto de parelha,Betara,"3.536,00",3
2016,11,Itajaí,Arrasto de parelha,Cabra,"9.252,00",4
2016,11,Itajaí,Arrasto de parelha,Carapeba,"459,00",2
2016,11,Itajaí,Arrasto de parelha,Castanha,"70.126,00",3
2016,11,Itajaí,Arrasto de parelha,Corcoroca,"2.947,00",3
2016,11,Itajaí,Arrasto de parelha,Corvina,"40.500,00",4
2016,11,Itajaí,Arrasto de parelha,Enchova,"356,00",3
2016,11,Itajaí,Arrasto de parelha,Enguia,"55,00",1
2016,11,Itajaí,Arrasto de parelha,Espada,"2.620,00",3
2016,11,Itajaí,Arrasto de parelha,Galo,"340,00",2
2016,11,Itajaí,Arrasto de parelha,Goete,"15.281,00",4
2016,11,Itajaí,Arrasto de parelha,Gordinho,"1.935,00",3
2016,11,Itajaí,Arrasto de parelha,Guaivira,"1.000,00",3
2016,11,Itajaí,Arrasto de parelha,Linguado,"738,00",3
2016,11,Itajaí,Arrasto de parelha,Lula,"20,00",1
2016,11,Itajaí,Arrasto de parelha,Maria-luiza,"40,00",2
2016,11,Itajaí,Arrasto de parelha,Maria-mole,"21.589,00",3
2016,11,Itajaí,Arrasto de parelha,Marimbá,"152,00",2
2016,11,Itajaí,Arrasto de parelha,Miracéu,"12,00",1
2016,11,Itajaí,Arrasto de parelha,Mistura,"5.000,00",1
2016,11,Itajaí,Arrasto de parelha,Olho-de-boi,"200,00",1
2016,11,Itajaí,Arrasto de parelha,Palombeta,"13.020,00",1
2016,11,Itajaí,Arrasto de parelha,Pampo,"40,00",1
